index,video_url,video_path,video_filename,caption,physics,sa,source,states_of_matter,complexity
2439,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_hammer_smashes_into_the_brick_wall_1.mp4,data/videophy/videos/A_hammer_smashes_into_the_brick_wall_1.mp4,A_hammer_smashes_into_the_brick_wall_1.mp4,A hammer smashes into the brick wall.,0,0,vc2,solid_solid,1
2440,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_dish_sponge_squeezes_out_dish_soap_onto_a_dirty_plate_1.mp4,data/videophy/videos/A_dish_sponge_squeezes_out_dish_soap_onto_a_dirty_plate_1.mp4,A_dish_sponge_squeezes_out_dish_soap_onto_a_dirty_plate_1.mp4,A dish sponge squeezes out dish soap onto a dirty plate.,1,0,vc2,solid_fluid,1
2441,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_knife_carving_into_a_new_piece_of_wood_1.mp4,data/videophy/videos/A_knife_carving_into_a_new_piece_of_wood_1.mp4,A_knife_carving_into_a_new_piece_of_wood_1.mp4,A knife carving into a new piece of wood.,1,0,vc2,solid_solid,1
2442,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_cup_spills_coffee_onto_the_table_in_a_breakfast_mishap_1.mp4,data/videophy/videos/A_cup_spills_coffee_onto_the_table_in_a_breakfast_mishap_1.mp4,A_cup_spills_coffee_onto_the_table_in_a_breakfast_mishap_1.mp4,A cup spills coffee onto the table in a breakfast mishap.,0,0,vc2,solid_fluid,0
2443,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_toy_car_smoothly_rolls_across_the_laminate_floor_1.mp4,data/videophy/videos/A_toy_car_smoothly_rolls_across_the_laminate_floor_1.mp4,A_toy_car_smoothly_rolls_across_the_laminate_floor_1.mp4,A toy car smoothly rolls across the laminate floor.,0,0,vc2,solid_solid,0
2444,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Teeth_grind_against_the_toothbrush_1.mp4,data/videophy/videos/Teeth_grind_against_the_toothbrush_1.mp4,Teeth_grind_against_the_toothbrush_1.mp4,Teeth grind against the toothbrush.,0,0,vc2,solid_solid,1
2445,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_long_cocktail_spoon_mixes_a_refreshing_cocktail_1.mp4,data/videophy/videos/A_long_cocktail_spoon_mixes_a_refreshing_cocktail_1.mp4,A_long_cocktail_spoon_mixes_a_refreshing_cocktail_1.mp4,A long cocktail spoon mixes a refreshing cocktail.,1,0,vc2,solid_fluid,0
2446,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_spoon_stirring_granulated_sugar_in_a_cup_1.mp4,data/videophy/videos/A_spoon_stirring_granulated_sugar_in_a_cup_1.mp4,A_spoon_stirring_granulated_sugar_in_a_cup_1.mp4,A spoon stirring granulated sugar in a cup.,0,0,vc2,solid_solid,1
2447,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_spatula_scoops_up_cake_batter_into_a_baking_pan_1.mp4,data/videophy/videos/A_spatula_scoops_up_cake_batter_into_a_baking_pan_1.mp4,A_spatula_scoops_up_cake_batter_into_a_baking_pan_1.mp4,A spatula scoops up cake batter into a baking pan.,1,0,vc2,solid_fluid,0
2448,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/Water_drips_from_a_leaky_faucet_1.mp4,data/videophy/videos/Water_drips_from_a_leaky_faucet_1.mp4,Water_drips_from_a_leaky_faucet_1.mp4,Water drips from a leaky faucet.,1,1,vc2,solid_fluid,0
2449,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Knife_cuts_through_the_loaf_of_bread_1.mp4,data/videophy/videos/Knife_cuts_through_the_loaf_of_bread_1.mp4,Knife_cuts_through_the_loaf_of_bread_1.mp4,Knife cuts through the loaf of bread.,0,1,vc2,solid_solid,1
2450,https://videophysics.s3.amazonaws.com/vc2/solid_solid/The_sharp_blade_cuts_through_the_piece_of_wood_1.mp4,data/videophy/videos/The_sharp_blade_cuts_through_the_piece_of_wood_1.mp4,The_sharp_blade_cuts_through_the_piece_of_wood_1.mp4,The sharp blade cuts through the piece of wood.,0,0,vc2,solid_solid,1
2451,"https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_paddle_strikes_the_water,_propelling_the_canoe_forward_1.mp4","data/videophy/videos/A_paddle_strikes_the_water,_propelling_the_canoe_forward_1.mp4","A_paddle_strikes_the_water,_propelling_the_canoe_forward_1.mp4","A paddle strikes the water, propelling the canoe forward.",0,0,vc2,solid_fluid,1
2452,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_boat_floating_on_the_calm_lake_water_1.mp4,data/videophy/videos/A_boat_floating_on_the_calm_lake_water_1.mp4,A_boat_floating_on_the_calm_lake_water_1.mp4,A boat floating on the calm lake water.,0,1,vc2,solid_fluid,0
2453,https://videophysics.s3.amazonaws.com/vc2/solid_solid/The_knife_skillfully_slices_the_juicy_apple_1.mp4,data/videophy/videos/The_knife_skillfully_slices_the_juicy_apple_1.mp4,The_knife_skillfully_slices_the_juicy_apple_1.mp4,The knife skillfully slices the juicy apple.,0,0,vc2,solid_solid,1
2454,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_broom_cleaning_a_floor_with_water_1.mp4,data/videophy/videos/A_broom_cleaning_a_floor_with_water_1.mp4,A_broom_cleaning_a_floor_with_water_1.mp4,A broom cleaning a floor with water.,1,1,vc2,solid_fluid,1
2455,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Marker_leaves_a_mark_on_the_paper_1.mp4,data/videophy/videos/Marker_leaves_a_mark_on_the_paper_1.mp4,Marker_leaves_a_mark_on_the_paper_1.mp4,Marker leaves a mark on the paper.,0,0,vc2,solid_solid,0
2456,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Car_jolting_as_it_hits_a_deep_pothole_1.mp4,data/videophy/videos/Car_jolting_as_it_hits_a_deep_pothole_1.mp4,Car_jolting_as_it_hits_a_deep_pothole_1.mp4,Car jolting as it hits a deep pothole.,0,0,vc2,solid_solid,0
2457,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_wooden_block_floats_on_the_surface_of_a_pond_1.mp4,data/videophy/videos/A_wooden_block_floats_on_the_surface_of_a_pond_1.mp4,A_wooden_block_floats_on_the_surface_of_a_pond_1.mp4,A wooden block floats on the surface of a pond.,1,1,vc2,solid_fluid,0
2458,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_metal_ball_rolls_through_a_tray_of_blue_paint_1.mp4,data/videophy/videos/A_metal_ball_rolls_through_a_tray_of_blue_paint_1.mp4,A_metal_ball_rolls_through_a_tray_of_blue_paint_1.mp4,A metal ball rolls through a tray of blue paint.,0,0,vc2,solid_fluid,1
2459,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Wooden_stick_falls_hitting_the_metal_floor_1.mp4,data/videophy/videos/Wooden_stick_falls_hitting_the_metal_floor_1.mp4,Wooden_stick_falls_hitting_the_metal_floor_1.mp4,Wooden stick falls hitting the metal floor.,0,0,vc2,solid_solid,0
2460,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Knife_halves_the_apple_1.mp4,data/videophy/videos/Knife_halves_the_apple_1.mp4,Knife_halves_the_apple_1.mp4,Knife halves the apple.,0,0,vc2,solid_solid,1
2461,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/An_airplane_zooms_through_a_patch_of_fluffy_clouds_1.mp4,data/videophy/videos/An_airplane_zooms_through_a_patch_of_fluffy_clouds_1.mp4,An_airplane_zooms_through_a_patch_of_fluffy_clouds_1.mp4,An airplane zooms through a patch of fluffy clouds.,0,0,vc2,solid_fluid,0
2462,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_chisel_breaks_the_stone_into_smaller_pieces_1.mp4,data/videophy/videos/A_chisel_breaks_the_stone_into_smaller_pieces_1.mp4,A_chisel_breaks_the_stone_into_smaller_pieces_1.mp4,A chisel breaks the stone into smaller pieces.,0,1,vc2,solid_solid,1
2463,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/Juice_spilling_from_a_cup_onto_the_floor_1.mp4,data/videophy/videos/Juice_spilling_from_a_cup_onto_the_floor_1.mp4,Juice_spilling_from_a_cup_onto_the_floor_1.mp4,Juice spilling from a cup onto the floor.,1,0,vc2,solid_fluid,0
2464,https://videophysics.s3.amazonaws.com/vc2/solid_solid/The_heavy_book_slides_across_the_wooden_table_1.mp4,data/videophy/videos/The_heavy_book_slides_across_the_wooden_table_1.mp4,The_heavy_book_slides_across_the_wooden_table_1.mp4,The heavy book slides across the wooden table.,0,0,vc2,solid_solid,0
2465,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_pair_of_dice_tumbles_across_the_table_1.mp4,data/videophy/videos/A_pair_of_dice_tumbles_across_the_table_1.mp4,A_pair_of_dice_tumbles_across_the_table_1.mp4,A pair of dice tumbles across the table.,1,0,vc2,solid_solid,0
2466,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_skillfully_thrown_stone_skims_across_the_placid_lake_1.mp4,data/videophy/videos/A_skillfully_thrown_stone_skims_across_the_placid_lake_1.mp4,A_skillfully_thrown_stone_skims_across_the_placid_lake_1.mp4,A skillfully thrown stone skims across the placid lake.,1,0,vc2,solid_fluid,1
2467,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_hand_squeezes_a_wet_sponge_1.mp4,data/videophy/videos/A_hand_squeezes_a_wet_sponge_1.mp4,A_hand_squeezes_a_wet_sponge_1.mp4,A hand squeezes a wet sponge.,0,0,vc2,solid_fluid,1
2468,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_rock_tumbles_down_a_steep_hillside_1.mp4,data/videophy/videos/A_rock_tumbles_down_a_steep_hillside_1.mp4,A_rock_tumbles_down_a_steep_hillside_1.mp4,A rock tumbles down a steep hillside.,1,0,vc2,solid_solid,0
2469,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_small_can_slides_across_a_pool_of_red_paint_1.mp4,data/videophy/videos/A_small_can_slides_across_a_pool_of_red_paint_1.mp4,A_small_can_slides_across_a_pool_of_red_paint_1.mp4,A small can slides across a pool of red paint.,0,0,vc2,solid_fluid,1
2470,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Knife_slices_the_tomato_1.mp4,data/videophy/videos/Knife_slices_the_tomato_1.mp4,Knife_slices_the_tomato_1.mp4,Knife slices the tomato.,0,0,vc2,solid_solid,1
2471,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Cranking_open_an_umbrella_1.mp4,data/videophy/videos/Cranking_open_an_umbrella_1.mp4,Cranking_open_an_umbrella_1.mp4,Cranking open an umbrella.,0,0,vc2,solid_solid,1
2472,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_sponge_squeeze_releases_dish_soap_over_dirty_dishes_1.mp4,data/videophy/videos/A_sponge_squeeze_releases_dish_soap_over_dirty_dishes_1.mp4,A_sponge_squeeze_releases_dish_soap_over_dirty_dishes_1.mp4,A sponge squeeze releases dish soap over dirty dishes.,1,1,vc2,solid_fluid,1
2473,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Carbon_knife_carving_into_a_piece_of_wood_1.mp4,data/videophy/videos/Carbon_knife_carving_into_a_piece_of_wood_1.mp4,Carbon_knife_carving_into_a_piece_of_wood_1.mp4,Carbon knife carving into a piece of wood.,0,0,vc2,solid_solid,1
2474,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Mitten_blocking_a_flying_snowball_1.mp4,data/videophy/videos/Mitten_blocking_a_flying_snowball_1.mp4,Mitten_blocking_a_flying_snowball_1.mp4,Mitten blocking a flying snowball.,0,0,vc2,solid_solid,1
2475,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_paper_towel_soaking_up_a_milk_spill_1.mp4,data/videophy/videos/A_paper_towel_soaking_up_a_milk_spill_1.mp4,A_paper_towel_soaking_up_a_milk_spill_1.mp4,A paper towel soaking up a milk spill.,1,0,vc2,solid_fluid,1
2476,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Needle_pins_the_fabric_together_1.mp4,data/videophy/videos/Needle_pins_the_fabric_together_1.mp4,Needle_pins_the_fabric_together_1.mp4,Needle pins the fabric together.,0,0,vc2,solid_solid,1
2477,"https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_boot_stomps_into_a_puddle_of_mud,_causing_it_to_splash_1.mp4","data/videophy/videos/A_boot_stomps_into_a_puddle_of_mud,_causing_it_to_splash_1.mp4","A_boot_stomps_into_a_puddle_of_mud,_causing_it_to_splash_1.mp4","A boot stomps into a puddle of mud, causing it to splash.",1,1,vc2,solid_fluid,1
2478,https://videophysics.s3.amazonaws.com/vc2/solid_solid/The_jack_crank_raises_the_heavy_car_1.mp4,data/videophy/videos/The_jack_crank_raises_the_heavy_car_1.mp4,The_jack_crank_raises_the_heavy_car_1.mp4,The jack crank raises the heavy car.,0,0,vc2,solid_solid,0
2479,"https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_jug_tips_over,_pouring_milk_into_a_bowl_of_cereal_1.mp4","data/videophy/videos/A_jug_tips_over,_pouring_milk_into_a_bowl_of_cereal_1.mp4","A_jug_tips_over,_pouring_milk_into_a_bowl_of_cereal_1.mp4","A jug tips over, pouring milk into a bowl of cereal.",1,0,vc2,solid_fluid,1
2480,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_broom_drags_across_the_dirty_ceramic_floor_1.mp4,data/videophy/videos/A_broom_drags_across_the_dirty_ceramic_floor_1.mp4,A_broom_drags_across_the_dirty_ceramic_floor_1.mp4,A broom drags across the dirty ceramic floor.,1,1,vc2,solid_solid,1
2481,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_coin_drops_into_a_sparkling_fountain_1.mp4,data/videophy/videos/A_coin_drops_into_a_sparkling_fountain_1.mp4,A_coin_drops_into_a_sparkling_fountain_1.mp4,A coin drops into a sparkling fountain.,0,0,vc2,solid_fluid,1
2482,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Kneading_dough_by_strong_hands_1.mp4,data/videophy/videos/Kneading_dough_by_strong_hands_1.mp4,Kneading_dough_by_strong_hands_1.mp4,Kneading dough by strong hands.,0,1,vc2,solid_solid,1
2483,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_car_brush_lathers_shampoo_onto_a_dirty_vehicle_1.mp4,data/videophy/videos/A_car_brush_lathers_shampoo_onto_a_dirty_vehicle_1.mp4,A_car_brush_lathers_shampoo_onto_a_dirty_vehicle_1.mp4,A car brush lathers shampoo onto a dirty vehicle.,0,1,vc2,solid_fluid,1
2484,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Lid_clangs_against_the_pot_1.mp4,data/videophy/videos/Lid_clangs_against_the_pot_1.mp4,Lid_clangs_against_the_pot_1.mp4,Lid clangs against the pot.,0,1,vc2,solid_solid,0
2485,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_stone_skips_across_the_surface_of_a_calm_lake_1.mp4,data/videophy/videos/A_stone_skips_across_the_surface_of_a_calm_lake_1.mp4,A_stone_skips_across_the_surface_of_a_calm_lake_1.mp4,A stone skips across the surface of a calm lake.,1,0,vc2,solid_fluid,1
2486,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Hand_tossing_a_ball_into_the_air_1.mp4,data/videophy/videos/Hand_tossing_a_ball_into_the_air_1.mp4,Hand_tossing_a_ball_into_the_air_1.mp4,Hand tossing a ball into the air.,0,0,vc2,solid_solid,0
2487,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_rope_snakes_along_the_rough_ground_1.mp4,data/videophy/videos/A_rope_snakes_along_the_rough_ground_1.mp4,A_rope_snakes_along_the_rough_ground_1.mp4,A rope snakes along the rough ground.,0,1,vc2,solid_solid,0
2488,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_cloth_being_used_to_wash_a_car_with_soapy_water_1.mp4,data/videophy/videos/A_cloth_being_used_to_wash_a_car_with_soapy_water_1.mp4,A_cloth_being_used_to_wash_a_car_with_soapy_water_1.mp4,A cloth being used to wash a car with soapy water.,0,1,vc2,solid_fluid,1
2489,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Pushpin_skates_across_a_glossy_desk_surface_1.mp4,data/videophy/videos/Pushpin_skates_across_a_glossy_desk_surface_1.mp4,Pushpin_skates_across_a_glossy_desk_surface_1.mp4,Pushpin skates across a glossy desk surface.,1,0,vc2,solid_solid,0
2490,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/An_egg_beater_beats_egg_white_into_a_fluffy_cloud_1.mp4,data/videophy/videos/An_egg_beater_beats_egg_white_into_a_fluffy_cloud_1.mp4,An_egg_beater_beats_egg_white_into_a_fluffy_cloud_1.mp4,An egg beater beats egg white into a fluffy cloud.,0,0,vc2,solid_fluid,1
2491,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_pencil_falling_and_rolling_on_the_wooden_desk_1.mp4,data/videophy/videos/A_pencil_falling_and_rolling_on_the_wooden_desk_1.mp4,A_pencil_falling_and_rolling_on_the_wooden_desk_1.mp4,A pencil falling and rolling on the wooden desk.,0,1,vc2,solid_solid,0
2492,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/Water_spraying_from_a_watering_can_onto_an_eager_flower_1.mp4,data/videophy/videos/Water_spraying_from_a_watering_can_onto_an_eager_flower_1.mp4,Water_spraying_from_a_watering_can_onto_an_eager_flower_1.mp4,Water spraying from a watering can onto an eager flower.,0,0,vc2,solid_fluid,1
2493,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Marble_rolling_down_a_wooden_slope_1.mp4,data/videophy/videos/Marble_rolling_down_a_wooden_slope_1.mp4,Marble_rolling_down_a_wooden_slope_1.mp4,Marble rolling down a wooden slope.,1,1,vc2,solid_solid,0
2494,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_skimmer_moves_through_the_surface_of_a_swimming_pool_1.mp4,data/videophy/videos/A_skimmer_moves_through_the_surface_of_a_swimming_pool_1.mp4,A_skimmer_moves_through_the_surface_of_a_swimming_pool_1.mp4,A skimmer moves through the surface of a swimming pool.,0,0,vc2,solid_fluid,0
2495,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Loom_weaves_the_thread_1.mp4,data/videophy/videos/Loom_weaves_the_thread_1.mp4,Loom_weaves_the_thread_1.mp4,Loom weaves the thread.,1,1,vc2,solid_solid,1
2496,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_wooden_paddle_stirs_the_hot_soup_in_a_pot_on_the_stove_1.mp4,data/videophy/videos/A_wooden_paddle_stirs_the_hot_soup_in_a_pot_on_the_stove_1.mp4,A_wooden_paddle_stirs_the_hot_soup_in_a_pot_on_the_stove_1.mp4,A wooden paddle stirs the hot soup in a pot on the stove.,1,1,vc2,solid_fluid,0
2497,"https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_hand_throws_a_water_balloon,_creating_a_splash_when_it_lands_1.mp4","data/videophy/videos/A_hand_throws_a_water_balloon,_creating_a_splash_when_it_lands_1.mp4","A_hand_throws_a_water_balloon,_creating_a_splash_when_it_lands_1.mp4","A hand throws a water balloon, creating a splash when it lands.",0,1,vc2,solid_fluid,0
2498,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Rock_rolls_down_a_steep_hill_1.mp4,data/videophy/videos/Rock_rolls_down_a_steep_hill_1.mp4,Rock_rolls_down_a_steep_hill_1.mp4,Rock rolls down a steep hill.,0,0,vc2,solid_solid,0
2499,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_dish_brush_scrubbing_in_soapy_water_1.mp4,data/videophy/videos/A_dish_brush_scrubbing_in_soapy_water_1.mp4,A_dish_brush_scrubbing_in_soapy_water_1.mp4,A dish brush scrubbing in soapy water.,1,1,vc2,solid_fluid,1
2500,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_hand_pushing_a_loaded_shopping_cart_1.mp4,data/videophy/videos/A_hand_pushing_a_loaded_shopping_cart_1.mp4,A_hand_pushing_a_loaded_shopping_cart_1.mp4,A hand pushing a loaded shopping cart.,0,0,vc2,solid_solid,0
2501,https://videophysics.s3.amazonaws.com/vc2/solid_solid/The_hat_flopping_against_his_head_in_the_wind_1.mp4,data/videophy/videos/The_hat_flopping_against_his_head_in_the_wind_1.mp4,The_hat_flopping_against_his_head_in_the_wind_1.mp4,The hat flopping against his head in the wind.,1,0,vc2,solid_solid,0
2502,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Sweeping_dust_with_a_broom_1.mp4,data/videophy/videos/Sweeping_dust_with_a_broom_1.mp4,Sweeping_dust_with_a_broom_1.mp4,Sweeping dust with a broom.,0,1,vc2,solid_solid,1
2503,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_stone_skips_across_a_calm_lake_1.mp4,data/videophy/videos/A_stone_skips_across_a_calm_lake_1.mp4,A_stone_skips_across_a_calm_lake_1.mp4,A stone skips across a calm lake.,0,0,vc2,solid_fluid,1
2504,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Foot_stomping_on_a_bubble_wrap_1.mp4,data/videophy/videos/Foot_stomping_on_a_bubble_wrap_1.mp4,Foot_stomping_on_a_bubble_wrap_1.mp4,Foot stomping on a bubble wrap.,0,1,vc2,solid_solid,1
2505,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_small_toy_boat_bathes_in_a_tub_filled_with_water_1.mp4,data/videophy/videos/A_small_toy_boat_bathes_in_a_tub_filled_with_water_1.mp4,A_small_toy_boat_bathes_in_a_tub_filled_with_water_1.mp4,A small toy boat bathes in a tub filled with water.,1,0,vc2,solid_fluid,0
2506,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_sharp_knife_slices_smoothly_through_the_butter_1.mp4,data/videophy/videos/A_sharp_knife_slices_smoothly_through_the_butter_1.mp4,A_sharp_knife_slices_smoothly_through_the_butter_1.mp4,A sharp knife slices smoothly through the butter.,0,1,vc2,solid_solid,1
2507,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_deer_dashes_through_the_lush_forest_1.mp4,data/videophy/videos/A_deer_dashes_through_the_lush_forest_1.mp4,A_deer_dashes_through_the_lush_forest_1.mp4,A deer dashes through the lush forest.,1,1,vc2,solid_solid,1
2508,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_hand_mixer_mixing_cake_batter_in_a_bowl_1.mp4,data/videophy/videos/A_hand_mixer_mixing_cake_batter_in_a_bowl_1.mp4,A_hand_mixer_mixing_cake_batter_in_a_bowl_1.mp4,A hand mixer mixing cake batter in a bowl.,1,1,vc2,solid_fluid,0
2509,https://videophysics.s3.amazonaws.com/vc2/solid_solid/The_sharp_pair_of_scissors_cuts_the_fabric_1.mp4,data/videophy/videos/The_sharp_pair_of_scissors_cuts_the_fabric_1.mp4,The_sharp_pair_of_scissors_cuts_the_fabric_1.mp4,The sharp pair of scissors cuts the fabric.,0,0,vc2,solid_solid,1
2510,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_flat-bottomed_boat_moves_swiftly_through_a_racing_river_1.mp4,data/videophy/videos/A_flat-bottomed_boat_moves_swiftly_through_a_racing_river_1.mp4,A_flat-bottomed_boat_moves_swiftly_through_a_racing_river_1.mp4,A flat-bottomed boat moves swiftly through a racing river.,1,1,vc2,solid_fluid,1
2511,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_bar_of_soap_falls_onto_the_ceramic_soap_dish_1.mp4,data/videophy/videos/A_bar_of_soap_falls_onto_the_ceramic_soap_dish_1.mp4,A_bar_of_soap_falls_onto_the_ceramic_soap_dish_1.mp4,A bar of soap falls onto the ceramic soap dish.,1,0,vc2,solid_solid,0
2512,"https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_water_balloon_launches_from_a_hand,_landing_with_a_splash_1.mp4","data/videophy/videos/A_water_balloon_launches_from_a_hand,_landing_with_a_splash_1.mp4","A_water_balloon_launches_from_a_hand,_landing_with_a_splash_1.mp4","A water balloon launches from a hand, landing with a splash.",0,0,vc2,solid_fluid,0
2513,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_butter_knife_smears_peanut_butter_on_a_slice_of_bread_1.mp4,data/videophy/videos/A_butter_knife_smears_peanut_butter_on_a_slice_of_bread_1.mp4,A_butter_knife_smears_peanut_butter_on_a_slice_of_bread_1.mp4,A butter knife smears peanut butter on a slice of bread.,0,1,vc2,solid_fluid,0
2514,https://videophysics.s3.amazonaws.com/vc2/solid_solid/A_helicopter_hovering_high_above_the_ground_1.mp4,data/videophy/videos/A_helicopter_hovering_high_above_the_ground_1.mp4,A_helicopter_hovering_high_above_the_ground_1.mp4,A helicopter hovering high above the ground.,1,1,vc2,solid_solid,0
2515,https://videophysics.s3.amazonaws.com/vc2/solid_solid/The_bottle_cap_twists_onto_the_plastic_bottle_tightly_1.mp4,data/videophy/videos/The_bottle_cap_twists_onto_the_plastic_bottle_tightly_1.mp4,The_bottle_cap_twists_onto_the_plastic_bottle_tightly_1.mp4,The bottle cap twists onto the plastic bottle tightly.,0,0,vc2,solid_solid,0
2516,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_towel_soaks_up_water_from_a_wet_bathroom_floor_1.mp4,data/videophy/videos/A_towel_soaks_up_water_from_a_wet_bathroom_floor_1.mp4,A_towel_soaks_up_water_from_a_wet_bathroom_floor_1.mp4,A towel soaks up water from a wet bathroom floor.,1,0,vc2,solid_fluid,1
2517,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Brass_knocker_strikes_against_the_heavy_front_door_1.mp4,data/videophy/videos/Brass_knocker_strikes_against_the_heavy_front_door_1.mp4,Brass_knocker_strikes_against_the_heavy_front_door_1.mp4,Brass knocker strikes against the heavy front door.,1,0,vc2,solid_solid,0
2518,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_paint_roller_spreading_fresh_paint_onto_a_wall_1.mp4,data/videophy/videos/A_paint_roller_spreading_fresh_paint_onto_a_wall_1.mp4,A_paint_roller_spreading_fresh_paint_onto_a_wall_1.mp4,A paint roller spreading fresh paint onto a wall.,0,1,vc2,solid_fluid,0
2519,https://videophysics.s3.amazonaws.com/vc2/solid_solid/The_corkscrew_uncorks_the_sealed_wine_bottle_1.mp4,data/videophy/videos/The_corkscrew_uncorks_the_sealed_wine_bottle_1.mp4,The_corkscrew_uncorks_the_sealed_wine_bottle_1.mp4,The corkscrew uncorks the sealed wine bottle.,0,0,vc2,solid_solid,1
2520,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Loading_books_into_a_backpack_1.mp4,data/videophy/videos/Loading_books_into_a_backpack_1.mp4,Loading_books_into_a_backpack_1.mp4,Loading books into a backpack.,0,0,vc2,solid_solid,0
2521,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_cloth_swishes_through_soapy_water_in_a_bucket_1.mp4,data/videophy/videos/A_cloth_swishes_through_soapy_water_in_a_bucket_1.mp4,A_cloth_swishes_through_soapy_water_in_a_bucket_1.mp4,A cloth swishes through soapy water in a bucket.,1,0,vc2,solid_fluid,1
2522,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Empty_glass_bottle_toppling_over_on_table_1.mp4,data/videophy/videos/Empty_glass_bottle_toppling_over_on_table_1.mp4,Empty_glass_bottle_toppling_over_on_table_1.mp4,Empty glass bottle toppling over on table.,0,1,vc2,solid_solid,0
2523,https://videophysics.s3.amazonaws.com/vc2/solid_solid/Red_apple_dropping_onto_lush_grass_1.mp4,data/videophy/videos/Red_apple_dropping_onto_lush_grass_1.mp4,Red_apple_dropping_onto_lush_grass_1.mp4,Red apple dropping onto lush grass.,1,1,vc2,solid_solid,0
2524,https://videophysics.s3.amazonaws.com/vc2/solid_fluid/A_hand_immerses_a_cloth_in_water_1.mp4,data/videophy/videos/A_hand_immerses_a_cloth_in_water_1.mp4,A_hand_immerses_a_cloth_in_water_1.mp4,A hand immerses a cloth in water.,1,0,vc2,solid_fluid,1
